"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1960,      -4.700378066,      -2.587264986,      -3.142936551,      -2.816657087,       1.115767195
          0,           0,        1961,      -4.700374584,      -2.586900543,      -3.138256197,      -2.805322844,       1.126597697
          0,           0,        1962,      -4.700403164,      -2.586562749,      -3.133359307,      -2.793560181,       1.137878201
          0,           0,        1963,      -4.700450556,      -2.586245149,      -3.128262815,      -2.781355211,       1.149632846
          0,           0,        1964,      -4.700504701,      -2.585940798,      -3.122985394,      -2.771111306,       1.159822662
          0,           0,        1965,      -4.700555763,       -2.58564301,      -3.117543435,      -2.763471457,        1.16760265
          0,           0,        1966,      -4.700596222,      -2.585345858,      -3.111951565,      -2.757733871,       1.173636185
          0,           0,        1967,      -4.700621271,      -2.585045083,      -3.106218322,      -2.757934351,       1.173830012
          0,           0,        1968,      -4.700627347,      -2.584736936,      -3.100387948,      -2.745804502,        1.18485056
          0,           0,        1969,      -4.700660253,      -2.584436139,      -3.094431583,      -2.732888536,       1.197206259
          0,           0,        1970,      -4.700665826,      -2.584128827,      -3.088366619,      -2.721000531,       1.208795739
          0,           0,        1971,      -4.700629973,      -2.583801216,      -3.082245323,      -2.709555471,       1.219988321
          0,           0,        1972,      -4.700543221,      -2.583446622,      -3.076119149,      -2.709196985,       1.221187662
          0,           0,        1973,      -4.700391557,      -2.583058095,      -3.070020126,      -2.700789222,       1.229451543
          0,           0,        1974,      -4.700166532,      -2.582632684,      -3.063960924,      -2.690003071,       1.239900922
          0,           0,        1975,      -4.699861138,      -2.582166482,      -3.057965665,      -2.679158782,       1.250470709
          0,           0,        1976,      -4.699466737,       -2.58165415,      -3.052054628,      -2.668358722,       1.261058344
          0,           0,        1977,      -4.698975576,      -2.581091388,      -3.046231281,      -2.657517958,       1.271732475
          0,           0,        1978,      -4.698384134,      -2.580475492,      -3.040481889,       -2.64656728,       1.282551353
          0,           0,        1979,      -4.697694408,      -2.579805466,      -3.034784362,      -2.635529628,       1.293495994
          0,           0,        1980,      -4.696919699,      -2.579093092,      -3.029179711,      -2.624347613,       1.304621564
          0,           0,        1981,      -4.696072812,      -2.578353779,      -3.023689782,      -2.613897566,       1.315067992
          0,           0,        1982,      -4.695160294,       -2.57759073,      -3.018213683,        -2.6002288,       1.328324162
          0,           0,        1983,      -4.694197999,       -2.57681069,      -3.012653697,      -2.585171927,       1.342897975
          0,           0,        1984,       -4.69320239,      -2.576020671,       -3.00697465,      -2.575017331,       1.352702445
          0,           0,        1985,      -4.692181816,      -2.575225834,      -3.001190511,      -2.561733318,       1.365565249
          0,           0,        1986,      -4.691133295,      -2.574424321,      -2.995327265,      -2.549342949,       1.377702524
          0,           0,        1987,       -4.69004827,       -2.57361391,      -2.989407522,      -2.537284213,       1.389698865
          0,           0,        1988,      -4.688915126,      -2.572779128,      -2.983456509,      -2.528050868,       1.399248748
          0,           0,        1989,      -4.687734941,       -2.57191681,      -2.977358237,      -2.518852008,       1.408707715
          0,           0,        1990,      -4.686495416,       -2.57102716,      -2.971303865,      -2.506054419,        1.42169309
          0,           0,        1991,      -4.685215676,      -2.570122282,      -2.965196294,      -2.498271206,       1.430028489
          0,           0,        1992,      -4.683860911,      -2.569180316,      -2.959241238,      -2.484681559,       1.443775546
          0,           0,        1993,       -4.68242592,      -2.568184458,      -2.953355989,      -2.471976899,       1.456720865
          0,           0,        1994,      -4.680892002,       -2.56712363,      -2.947511448,      -2.459220394,       1.469729208
          0,           0,        1995,      -4.679249716,      -2.565989516,      -2.941710287,      -2.446069511,       1.483142408
          0,           0,        1996,      -4.677491699,      -2.564773995,      -2.935939104,      -2.436400724,        1.49332052
          0,           0,        1997,      -4.675610368,      -2.563469037,       -2.93017982,       -2.42697589,       1.503244594
          0,           0,        1998,      -4.673602665,      -2.562115048,      -2.924402331,      -2.413333182,       1.517214561
          0,           0,        1999,      -4.671442324,      -2.560671095,      -2.919034999,      -2.409862824,       1.521361088
          0,           0,        2000,      -4.669150138,      -2.559119546,      -2.913742893,      -2.397634595,       1.533870968
          0,           0,        2001,      -4.666810543,      -2.557495631,      -2.908220596,      -2.384194983,       1.547594259
          0,           0,        2002,      -4.664433067,      -2.555829204,      -2.902628975,       -2.36821725,       1.563712643
          0,           0,        2003,      -4.662122258,        -2.5540932,      -2.897156693,      -2.358888668,       1.573483476
          0,           0,        2004,      -4.659657058,       -2.55229236,      -2.891736557,      -2.349533956,       1.583235111
          0,           0,        2005,      -4.656993075,       -2.55043094,       -2.88630012,      -2.337677261,        1.59549088
          0,           0,        2006,      -4.654193472,       -2.54851348,      -2.880816725,      -2.323564056,       1.610005687
          0,           0,        2007,      -4.651312991,      -2.546537666,      -2.875292399,      -2.310073487,       1.624026595
          0,           0,        2008,      -4.648371812,       -2.54449944,      -2.869781788,       -2.29137527,       1.642907042
          0,           0,        2009,      -4.645359037,       -2.54238793,      -2.864346196,      -2.307862644,        1.62702998
          0,           0,        2010,      -4.642259135,      -2.540211728,      -2.859057439,      -2.289575419,       1.644600557
          0,           0,        2011,      -4.639044168,      -2.537969356,       -2.85404971,      -2.275819351,       1.658661714
          0,           0,        2012,      -4.635735348,      -2.535665573,      -2.849341545,      -2.265773823,        1.66922918
          0,           0,        2013,      -4.632380426,      -2.533298401,       -2.84484297,      -2.256745654,       1.678740694
          0,           0,        2014,      -4.628959467,      -2.530851721,      -2.840600018,      -2.247020041,       1.688951083
          0,           0,        2015,      -4.625432005,      -2.528323512,      -2.836679232,      -2.239918651,        1.69677049
          0,           0,        2016,      -4.621778585,      -2.525717541,      -2.833048533,      -2.233382359,       1.703980617
          0,           0,        2017,       -4.61800534,      -2.523042026,      -2.829731694,       -2.22406475,       1.713715947
          0,           0,        2018,      -4.614134929,      -2.520308346,      -2.826758082,      -2.215392193,       1.723020429
          0,           0,        2019,      -4.610186608,      -2.517525851,      -2.824083171,      -2.205659127,       1.733329438
