"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        6360,      -8.544963783,       -5.90900232,      -8.140348767,      -4.027627391,      -10.20330385
          0,           0,        6361,       -8.54532515,      -5.909247438,      -8.140580389,       -4.02789455,      -10.20335668
          0,           0,        6362,      -8.545686482,      -5.909492653,      -8.140811682,      -4.028161721,      -10.20340924
          0,           0,        6363,      -8.546047778,       -5.90973797,      -8.141044221,      -4.028428885,      -10.20346154
          0,           0,        6364,      -8.546409039,      -5.909983386,      -8.141275175,      -4.028696107,      -10.20351357
          0,           0,        6365,       -8.54677026,        -5.9102289,      -8.141505412,      -4.028963413,      -10.20356535
          0,           0,        6366,      -8.547131454,      -5.910474515,      -8.141737967,      -4.029230607,      -10.20361686
          0,           0,        6367,        -8.5474926,      -5.910720229,      -8.141966415,       -4.02949801,      -10.20366811
          0,           0,        6368,      -8.547853718,      -5.910966043,      -8.142197533,      -4.029765278,       -10.2037191
          0,           0,        6369,      -8.548214793,      -5.911211955,      -8.142428857,      -4.030032785,      -10.20376983
          0,           0,        6370,       -8.54857584,      -5.911457967,      -8.142656738,      -4.030300099,       -10.2038203
          0,           0,        6371,      -8.548936851,      -5.911704079,      -8.142887849,        -4.0305676,      -10.20387052
          0,           0,        6372,      -8.549297817,      -5.911950289,      -8.143119389,      -4.030835088,      -10.20392049
          0,           0,        6373,       -8.54965875,      -5.912196599,      -8.143347859,      -4.031102626,      -10.20397019
          0,           0,        6374,      -8.550019648,      -5.912443007,      -8.143576264,      -4.031370173,      -10.20401965
          0,           0,        6375,      -8.550380507,      -5.912689515,      -8.143805477,      -4.031637827,      -10.20406884
          0,           0,        6376,      -8.550741335,      -5.912936122,       -8.14403618,      -4.031905332,      -10.20411779
          0,           0,        6377,      -8.551102121,      -5.913182827,      -8.144264883,      -4.032173065,      -10.20416648
          0,           0,        6378,      -8.551462872,      -5.913429632,      -8.144492398,      -4.032440774,      -10.20421493
          0,           0,        6379,      -8.551823591,      -5.913676536,      -8.144720764,      -4.032708476,      -10.20426312
          0,           0,        6380,       -8.55218427,      -5.913923538,       -8.14494949,      -4.032976187,      -10.20431107
          0,           0,        6381,      -8.552544914,       -5.91417064,      -8.145177774,      -4.033243968,      -10.20435876
          0,           0,        6382,      -8.552905517,      -5.914417839,      -8.145406322,      -4.033511844,      -10.20440621
          0,           0,        6383,      -8.553266085,      -5.914665137,      -8.145632979,      -4.033779667,      -10.20445342
          0,           0,        6384,      -8.553626618,      -5.914912534,       -8.14586236,      -4.034047551,      -10.20450038
          0,           0,        6385,      -8.553987118,      -5.915160029,      -8.146088272,      -4.034315374,      -10.20454709
          0,           0,        6386,      -8.554347573,      -5.915407623,      -8.146316211,      -4.034583479,      -10.20459356
          0,           0,        6387,      -8.554707998,      -5.915655315,      -8.146543466,       -4.03485138,      -10.20463981
          0,           0,        6388,      -8.555068379,      -5.915903106,      -8.146770034,      -4.035119433,      -10.20468602
          0,           0,        6389,       -8.55542873,      -5.916150995,      -8.146997561,      -4.035387509,      -10.20473207
          0,           0,        6390,      -8.555789043,      -5.916398983,      -8.147223611,       -4.03565559,      -10.20477773
          0,           0,        6391,      -8.556149319,      -5.916647068,      -8.147450985,      -4.035923595,      -10.20482309
          0,           0,        6392,      -8.556509559,      -5.916895252,      -8.147675257,      -4.036191751,      -10.20486817
          0,           0,        6393,      -8.556869764,      -5.917143534,      -8.147902549,      -4.036459847,        -10.204913
          0,           0,        6394,      -8.557229926,      -5.917391914,      -8.148128238,      -4.036728122,      -10.20495758
          0,           0,        6395,      -8.557590053,      -5.917640392,      -8.148354119,      -4.036996375,      -10.20500191
          0,           0,        6396,      -8.557950145,      -5.917888968,      -8.148578755,      -4.037264596,      -10.20504601
          0,           0,        6397,      -8.558310199,      -5.918137642,      -8.148806052,      -4.037532939,      -10.20508986
          0,           0,        6398,      -8.558670214,      -5.918386414,      -8.149029651,        -4.0378013,      -10.20513348
          0,           0,        6399,      -8.559030194,      -5.918635283,      -8.149254066,      -4.038069587,      -10.20517687
          0,           0,        6400,      -8.559390136,      -5.918884251,      -8.149479892,      -4.038338023,      -10.20522001
          0,           0,        6401,      -8.559750046,      -5.919133317,       -8.14970382,      -4.038606404,      -10.20526293
          0,           0,        6402,      -8.560109913,      -5.919382479,      -8.149927073,       -4.03887494,      -10.20530561
          0,           0,        6403,      -8.560469751,       -5.91963174,      -8.150152006,      -4.039143212,      -10.20534806
          0,           0,        6404,      -8.560829539,      -5.919881098,      -8.150377285,      -4.039411861,      -10.20539027
          0,           0,        6405,      -8.561189298,      -5.920130554,      -8.150599816,      -4.039680365,      -10.20543226
          0,           0,        6406,      -8.561549013,      -5.920380108,      -8.150822823,      -4.039949052,      -10.20547401
          0,           0,        6407,      -8.561908701,      -5.920629758,      -8.151047388,      -4.040217577,      -10.20551554
          0,           0,        6408,      -8.562268345,      -5.920879506,      -8.151270055,      -4.040486203,      -10.20555683
          0,           0,        6409,      -8.562627955,      -5.921129352,       -8.15149207,      -4.040754856,       -10.2055979
          0,           0,        6410,      -8.562987525,      -5.921379294,      -8.151716322,      -4.041023586,      -10.20563873
          0,           0,        6411,      -8.563347059,      -5.921629334,      -8.151938477,      -4.041292305,      -10.20567934
          0,           0,        6412,      -8.563706555,      -5.921879472,      -8.152161985,       -4.04156109,      -10.20571971
          0,           0,        6413,      -8.564066013,      -5.922129706,      -8.152381944,      -4.041829886,      -10.20575985
          0,           0,        6414,      -8.564425437,      -5.922380037,      -8.152604654,      -4.042098595,      -10.20579974
          0,           0,        6415,      -8.564784817,      -5.922630465,      -8.152827484,      -4.042367527,      -10.20583939
          0,           0,        6416,      -8.565144163,      -5.922880991,      -8.153048784,      -4.042636446,      -10.20587877
          0,           0,        6417,      -8.565503475,      -5.923131613,      -8.153270035,      -4.042905226,      -10.20591788
          0,           0,        6418,      -8.565862743,      -5.923382332,      -8.153490392,      -4.043174273,      -10.20595681
          0,           0,        6419,      -8.566221982,      -5.923633149,      -8.153713254,      -4.043443177,      -10.20599562
          0,           0,        6420,      -8.566581175,      -5.923884061,      -8.153933082,      -4.043712197,      -10.20603426
